index;action;size;isElectric;isDisabled;isSuccess;hour;smallFreeSpaces;mediumFreeSpaces;largeFreeSpaces
5643;1;0;0;1;1;9;15;21;2
5644;0;0;1;1;1;9;16;21;1
5645;1;0;1;0;1;9;16;21;1
5646;1;2;0;1;1;9;17;21;1
5647;1;0;0;1;1;9;17;21;2
5648;1;0;0;0;1;9;18;21;2
5649;0;1;0;1;1;9;19;20;2
5650;1;2;0;1;1;9;19;20;2
5651;0;2;0;0;1;9;19;20;2
5652;0;0;1;0;1;9;18;20;2
5653;1;0;0;1;1;9;18;20;2
5654;1;0;1;0;1;9;19;20;2
5655;0;1;0;0;1;9;20;19;2
5656;0;2;1;1;1;9;20;19;1
5657;1;1;0;1;1;9;20;19;1
5658;1;2;1;1;1;9;20;20;1
5659;1;0;0;1;1;9;20;20;2
5660;1;0;0;0;1;9;21;20;2
5661;0;1;1;1;1;9;22;19;2
5662;1;2;1;1;1;9;22;19;2
5663;0;1;1;1;1;9;22;18;3
5664;0;2;1;1;1;9;22;18;2
5665;0;1;0;0;1;9;22;17;2
5666;0;0;0;0;1;9;21;17;2
5667;0;0;0;0;1;9;20;17;2
5668;0;1;1;0;1;9;20;16;2
5669;0;2;1;1;1;9;20;16;1
5670;1;2;1;0;1;9;20;16;1
5671;1;1;1;0;1;9;20;16;2
5672;0;0;1;0;1;9;20;17;1
5673;1;0;1;1;1;9;20;17;1
5674;0;0;1;1;1;9;20;17;1
5675;0;1;1;1;1;9;20;16;1
5676;0;2;1;1;1;9;20;16;0
5677;1;1;1;0;1;9;20;16;0
5678;1;0;0;0;1;9;20;17;0
5679;1;0;1;1;1;9;21;17;0
5680;1;1;0;1;1;9;22;17;0
5681;1;2;1;1;1;9;22;18;0
5682;1;0;0;0;1;9;22;18;1
5683;0;2;1;0;1;9;23;18;0
5684;0;0;0;1;1;9;22;18;0
5685;0;0;0;0;1;9;21;18;0
5686;0;0;0;0;1;9;20;18;0
5687;1;2;0;1;1;9;20;18;0
5688;1;0;1;1;1;9;20;18;1
5689;1;0;1;1;1;9;21;18;1
5690;1;2;1;0;1;9;22;18;1
5691;0;0;0;0;1;9;21;18;2
5692;0;2;1;0;1;9;21;18;1
5693;1;0;1;0;1;9;21;18;1
5694;0;1;1;1;1;9;21;18;1
5695;1;2;1;0;1;9;21;18;1
5696;0;0;0;1;1;9;20;18;2
5697;0;0;0;1;1;9;19;18;2
5698;0;0;1;1;1;9;18;18;2
5699;0;0;0;0;1;9;17;18;2
5700;0;0;1;1;1;9;16;18;2
5701;0;2;0;1;1;9;16;18;1
5702;0;0;0;0;1;9;15;18;1
5703;0;2;1;1;1;9;15;18;0
5704;1;1;0;1;1;9;15;18;0
5705;0;2;0;1;0;9;15;19;0
5706;1;1;1;1;1;9;15;19;0
5707;0;2;1;0;0;9;15;20;0
5708;0;1;0;0;1;9;15;19;0
5709;0;1;0;1;1;9;15;18;0
5710;1;0;0;1;1;9;15;18;0
5711;0;2;1;1;0;9;16;18;0
5712;0;1;1;0;1;9;16;17;0
5713;0;1;0;0;1;9;16;16;0
5714;0;1;1;0;1;9;16;15;0
5715;0;2;0;1;0;9;16;15;0
5716;0;2;1;0;0;9;16;15;0
5717;0;2;1;0;0;9;16;15;0
5718;0;1;0;0;1;9;16;14;0
5719;0;2;0;0;0;9;16;14;0
5720;0;0;1;0;1;9;15;14;0
5721;1;0;0;0;1;9;15;14;0
5722;0;0;1;0;1;9;15;14;0
5723;0;0;1;1;1;9;14;14;0
5724;1;1;0;0;1;9;14;14;0
5725;1;0;1;0;1;9;14;15;0
5726;0;0;1;1;1;9;14;15;0
5727;1;2;1;1;1;9;14;15;0
5728;0;0;1;0;1;9;13;15;1
5729;0;0;1;1;1;9;12;15;1
5730;0;0;1;1;1;9;11;15;1
5731;0;0;1;0;1;9;10;15;1
5732;0;0;0;0;1;9;9;15;1
5733;0;2;0;0;1;9;9;15;0
5734;0;0;1;1;1;9;8;15;0
5735;0;1;0;1;1;9;8;14;0
5736;0;2;1;1;0;9;8;14;0
5737;0;0;1;1;1;9;7;14;0
5738;0;2;0;0;0;9;7;14;0
5739;0;2;0;0;0;9;7;14;0
5740;0;2;0;1;0;9;7;14;0
5741;0;0;1;1;1;9;6;14;0
5742;0;1;0;1;1;9;6;13;0
5743;0;2;0;0;0;9;6;13;0
5744;0;1;1;0;1;9;6;12;0
5745;0;1;1;0;1;9;6;11;0
5746;1;2;1;1;1;9;6;11;0
5747;1;1;1;0;1;9;6;11;1
5748;0;0;0;1;1;9;6;12;0
5749;1;0;0;0;1;9;6;12;0
5750;0;2;1;1;0;9;7;12;0
5751;1;2;0;0;1;9;7;12;0
5752;0;1;1;0;1;9;7;11;1
5753;1;0;0;0;1;9;7;11;1
5754;0;0;1;0;1;9;7;11;1
5755;0;2;0;0;1;9;7;11;0
5756;1;0;0;1;1;9;7;11;0
5757;0;1;0;0;1;9;8;10;0
5758;0;0;1;0;1;9;7;10;0
5759;0;1;0;0;1;9;7;9;0
5760;0;1;0;1;1;9;7;8;0
5761;0;1;0;1;1;9;7;7;0
5762;0;0;0;1;1;9;6;7;0
5763;0;0;0;0;1;9;5;7;0
5764;0;1;1;0;1;9;5;6;0
5765;1;1;0;0;1;9;5;6;0
5766;0;2;1;0;0;9;5;7;0
5767;0;2;0;1;0;9;5;7;0
5768;1;1;1;0;1;9;5;7;0
5769;1;2;0;0;1;9;5;8;0
5770;0;1;0;0;1;9;5;7;1
5771;0;1;1;1;1;9;5;6;1
5772;0;1;1;0;1;9;5;5;1
5773;1;2;1;0;1;9;5;5;1
5774;0;2;0;0;1;9;5;5;1
5775;1;2;0;1;1;9;5;5;1
5776;1;1;0;0;1;9;5;5;2
5777;0;0;1;1;1;9;4;6;2
5778;1;2;0;1;1;9;4;6;2
5779;1;0;0;0;1;9;4;6;3
5780;1;2;1;0;1;9;5;6;3
5781;0;0;0;0;1;9;4;6;4
5782;0;2;0;1;1;9;4;6;3
5783;0;0;1;1;1;9;3;6;3
5784;0;2;0;0;1;9;3;6;2
5785;1;1;1;0;1;9;3;6;2
5786;0;0;0;0;1;9;2;7;2
5787;0;2;0;0;1;9;2;7;1
5788;0;2;1;1;1;9;2;7;0
5789;1;2;0;0;1;9;2;7;0
5790;0;1;0;0;1;9;2;6;1
5791;0;2;1;0;1;9;2;6;0
5792;0;1;0;0;1;9;2;5;0
5793;0;0;1;1;1;9;1;5;0
5794;1;0;0;1;1;9;1;5;0
5795;1;2;1;0;1;9;2;5;0
5796;0;2;1;0;1;9;2;5;0
5797;0;1;1;1;1;9;2;4;0
5798;0;2;1;0;0;9;2;4;0
5799;1;2;0;0;1;9;2;4;0
5800;0;1;1;0;1;9;2;3;1
5801;0;0;1;0;1;9;1;3;1
5802;0;2;0;1;1;9;1;3;0
5803;1;1;1;0;1;9;1;3;0
5804;0;2;1;0;0;9;1;4;0
5805;0;2;0;1;0;9;1;4;0
5806;1;0;1;0;1;9;1;4;0
5807;0;1;0;0;1;9;1;3;1
5808;0;2;1;0;1;9;1;3;0
5809;1;0;1;1;1;9;1;3;0
5810;0;2;0;1;0;9;2;3;0
5811;1;2;0;0;1;9;2;3;0
5812;0;0;1;0;1;9;1;3;1
5813;0;2;0;1;1;9;1;3;0
5814;1;0;0;1;1;9;1;3;0
5815;1;1;0;1;1;9;2;3;0
5816;0;1;0;0;1;9;2;3;0
5817;1;0;0;1;1;9;2;3;0
5818;1;0;1;1;1;9;3;3;0
5819;0;2;1;0;0;9;4;3;0
5820;1;1;1;1;1;9;4;3;0
5821;1;1;1;0;1;9;4;4;0
5822;0;2;0;1;0;9;4;5;0
5823;0;2;0;1;0;9;4;5;0
5824;0;1;1;0;1;9;4;4;0
5825;0;0;0;1;1;9;3;4;0
5826;0;0;0;1;1;9;2;4;0
5827;0;1;0;1;1;9;2;3;0
5828;0;2;1;1;0;9;2;3;0
5829;1;0;0;0;1;9;2;3;0
5830;1;2;0;1;1;9;3;3;0
5831;0;1;1;0;1;9;3;2;1
5832;0;1;0;0;1;9;3;1;1
5833;0;2;0;1;1;9;3;1;0
5834;0;1;0;0;1;9;3;0;0
5835;0;1;1;0;0;9;3;0;0
5836;0;2;0;0;0;9;3;0;0
5837;0;2;0;1;0;9;3;0;0
5838;0;1;1;1;0;9;3;0;0
5839;0;0;1;0;1;9;2;0;0
5840;0;2;1;1;0;9;2;0;0
5841;0;1;1;0;0;9;2;0;0
5842;0;2;0;0;0;9;2;0;0
5843;0;0;1;0;1;9;1;0;0
5844;0;2;1;1;0;9;1;0;0
5845;1;2;0;0;1;9;1;0;0
5846;1;1;1;0;1;9;1;0;1
5847;0;2;1;0;1;9;1;1;0
5848;1;1;0;1;1;9;1;1;0
5849;1;0;0;1;1;9;1;2;0
5850;0;1;0;1;1;9;2;1;0
5851;0;1;1;0;1;9;2;0;0
5852;0;1;1;0;0;9;2;0;0
5853;1;1;1;1;1;9;2;0;0
5854;0;1;0;0;1;9;2;0;0
5855;0;0;0;0;1;9;1;0;0
5856;1;2;1;1;1;9;1;0;0
5857;0;0;1;0;1;9;0;0;1
5858;0;2;0;0;1;9;0;0;0
5859;0;0;0;0;0;9;0;0;0
5860;0;2;0;1;0;9;0;0;0
5861;1;2;0;1;1;9;0;0;0
5862;0;1;1;1;1;9;0;0;0
5863;1;1;1;0;1;9;0;0;0
5864;1;0;1;0;1;9;0;1;0
5865;1;1;0;1;1;9;1;1;0
5866;0;1;1;0;1;9;1;1;0
5867;1;0;1;1;1;9;1;1;0
5868;0;0;0;0;1;9;0;1;1
5869;0;0;1;0;1;9;0;1;0
5870;0;1;0;1;1;9;0;0;0
5871;1;2;0;1;1;9;0;0;0
5872;0;1;0;1;1;9;0;0;0
5873;1;1;1;0;1;9;0;0;0
5874;0;1;0;1;1;9;0;0;0
5875;0;0;0;1;0;9;0;0;0
5876;0;0;0;1;0;9;0;0;0
5877;0;1;0;0;0;9;0;0;0
5878;0;2;0;0;0;9;0;0;0
5879;1;0;1;1;1;9;0;0;0
5880;1;0;1;0;1;10;1;0;0
5881;0;2;0;0;0;10;2;0;0
5882;1;0;1;0;1;10;2;0;0
5883;0;2;0;1;0;10;3;0;0
5884;0;2;1;0;0;10;3;0;0
5885;0;0;0;0;1;10;2;0;0
5886;1;0;0;0;1;10;2;0;0
5887;1;1;1;0;1;10;3;0;0
5888;1;0;1;0;1;10;3;1;0
5889;0;1;1;1;1;10;4;0;0
5890;1;1;0;0;1;10;4;0;0
5891;0;0;0;1;1;10;3;1;0
5892;1;1;1;1;1;10;3;1;0
5893;0;1;1;0;1;10;3;1;0
5894;1;0;0;0;1;10;3;1;0
5895;0;2;0;1;0;10;4;1;0
5896;0;1;0;0;1;10;4;0;0
5897;0;0;0;1;1;10;3;0;0
5898;0;1;1;0;0;10;3;0;0
5899;0;1;0;0;0;10;3;0;0
5900;0;0;0;0;1;10;2;0;0
5901;0;2;1;0;0;10;2;0;0
5902;1;1;1;1;1;10;2;0;0
5903;0;1;0;0;1;10;2;0;0
5904;0;0;1;1;1;10;1;0;0
5905;0;1;1;1;0;10;1;0;0
5906;0;1;1;0;0;10;1;0;0
5907;0;0;0;0;1;10;0;0;0
5908;0;0;0;1;0;10;0;0;0
5909;0;0;0;0;0;10;0;0;0
5910;0;0;0;1;0;10;0;0;0
5911;1;2;1;1;1;10;0;0;0
5912;0;0;1;1;1;10;0;0;0
5913;0;1;0;1;0;10;0;0;0
5914;0;1;0;1;0;10;0;0;0
5915;0;0;1;0;0;10;0;0;0
5916;0;0;0;1;0;10;0;0;0
5917;1;1;1;1;1;10;0;0;0
5918;1;2;0;1;1;10;0;1;0
5919;0;1;1;0;1;10;0;0;1
5920;0;2;0;0;1;10;0;0;0
5921;0;1;0;1;0;10;0;0;0
5922;1;2;1;0;1;10;0;0;0
5923;1;1;1;0;1;10;0;0;1
5924;0;0;0;0;1;10;0;0;1
5925;1;0;0;0;1;10;0;0;1
5926;1;0;0;0;1;10;1;0;1
5927;1;0;0;1;1;10;2;0;1
5928;1;0;1;1;1;10;3;0;1
5929;0;0;0;0;1;10;3;0;1
5930;0;2;1;0;1;10;3;0;0
5931;0;2;1;0;0;10;3;0;0
5932;1;1;1;0;1;10;3;0;0
5933;0;0;1;0;1;10;2;1;0
5934;0;0;0;0;1;10;1;1;0
5935;0;1;1;0;1;10;1;0;0
5936;1;2;0;0;1;10;1;0;0
5937;1;0;0;1;1;10;1;0;1
5938;0;2;0;0;1;10;2;0;0
5939;0;0;0;1;1;10;1;0;0
5940;0;0;1;0;1;10;0;0;0
5941;0;0;0;1;0;10;0;0;0
5942;0;0;0;0;0;10;0;0;0
5943;0;1;0;0;0;10;0;0;0
5944;0;0;1;1;0;10;0;0;0
5945;0;1;0;0;0;10;0;0;0
5946;0;1;1;1;0;10;0;0;0
5947;1;0;1;1;1;10;0;0;0
5948;0;2;0;0;0;10;1;0;0
5949;1;1;0;1;1;10;1;0;0
5950;0;2;0;1;0;10;1;1;0
5951;0;2;0;1;0;10;1;1;0
5952;0;1;0;1;1;10;1;0;0
5953;0;2;0;1;0;10;1;0;0
5954;0;1;1;1;0;10;1;0;0
5955;0;2;1;0;0;10;1;0;0
5956;0;0;1;1;1;10;0;0;0
5957;1;1;1;0;1;10;0;0;0
5958;0;1;0;1;1;10;0;0;0
5959;1;1;0;1;1;10;0;0;0
5960;0;0;0;0;1;10;0;0;0
5961;1;2;1;1;1;10;0;0;0
5962;1;0;1;1;1;10;0;0;1
5963;1;1;1;1;1;10;1;0;1
5964;0;1;1;0;1;10;1;0;1
5965;0;1;1;1;1;10;1;0;0
5966;0;2;0;0;0;10;1;0;0
5967;0;0;0;0;1;10;0;0;0
5968;0;0;0;0;0;10;0;0;0
5969;0;1;1;0;0;10;0;0;0
5970;1;1;0;0;1;10;0;0;0
5971;0;1;0;0;1;10;0;0;0
5972;0;1;1;1;0;10;0;0;0
5973;0;0;1;1;0;10;0;0;0
5974;0;1;0;0;0;10;0;0;0
5975;0;0;0;0;0;10;0;0;0
5976;0;1;0;0;0;10;0;0;0
5977;0;1;0;0;0;10;0;0;0
5978;0;0;1;0;0;10;0;0;0
5979;0;1;1;1;0;10;0;0;0
5980;0;1;0;1;0;10;0;0;0
5981;0;2;0;1;0;10;0;0;0
5982;1;0;0;1;1;10;0;0;0
5983;1;2;1;0;1;10;1;0;0
5984;0;2;1;0;1;10;1;0;0
5985;0;1;0;1;0;10;1;0;0
5986;0;1;0;0;0;10;1;0;0
5987;1;0;1;0;1;10;1;0;0
5988;1;1;1;0;1;10;2;0;0
5989;1;2;0;0;1;10;2;1;0
5990;0;2;0;1;1;10;2;1;0
5991;0;1;0;0;1;10;2;0;0
5992;1;2;0;0;1;10;2;0;0
5993;0;0;0;1;1;10;1;0;1
5994;1;0;1;1;1;10;1;0;1
5995;0;2;0;0;1;10;2;0;0
5996;0;0;1;1;1;10;1;0;0
5997;0;0;0;1;1;10;0;0;0
5998;0;0;1;0;0;10;0;0;0
5999;0;2;1;0;0;10;0;0;0
6000;1;1;0;0;1;10;0;0;0
6001;1;1;0;1;1;10;0;0;1
6002;0;2;1;1;1;10;0;1;0
6003;0;0;1;0;1;10;0;0;0
6004;0;1;1;1;0;10;0;0;0
6005;0;1;1;0;0;10;0;0;0
6006;0;0;0;1;0;10;0;0;0
6007;0;1;0;0;0;10;0;0;0
6008;0;1;1;1;0;10;0;0;0
6009;1;1;0;1;1;10;0;0;0
6010;0;2;1;0;0;10;0;1;0
6011;0;0;0;1;1;10;0;0;0
6012;0;0;0;1;0;10;0;0;0
6013;0;1;1;0;0;10;0;0;0
6014;0;2;1;0;0;10;0;0;0
6015;0;0;1;1;0;10;0;0;0
6016;1;2;1;1;1;10;0;0;0
6017;0;2;0;1;1;10;0;0;0
6018;0;2;0;1;0;10;0;0;0
6019;1;1;0;1;1;10;0;0;0
6020;0;1;0;0;1;10;0;0;0
6021;0;0;0;0;0;10;0;0;0
6022;0;0;0;0;0;10;0;0;0
6023;0;1;0;1;0;10;0;0;0
6024;1;1;1;0;1;10;0;0;0
6025;0;1;0;0;0;10;0;0;1
6026;0;1;0;0;0;10;0;0;1
6027;1;1;1;1;1;10;0;0;1
6028;0;1;0;0;1;10;0;0;1
6029;0;1;0;0;0;10;0;0;1
6030;1;1;0;1;1;10;0;0;1
6031;0;2;1;1;1;10;0;1;0
6032;0;1;1;0;1;10;0;0;0
6033;0;2;1;0;0;10;0;0;0
6034;1;1;1;1;1;10;0;0;0
6035;1;0;0;0;1;10;0;1;0
6036;0;1;1;1;1;10;1;0;0
6037;0;2;0;1;0;10;1;0;0
6038;0;0;1;1;1;10;0;0;0
6039;0;0;1;0;0;10;0;0;0
6040;0;0;0;1;0;10;0;0;0
6041;0;1;0;0;0;10;0;0;0
6042;0;0;0;0;0;10;0;0;0
6043;0;1;0;0;0;10;0;0;0
6044;0;2;0;1;0;10;0;0;0
6045;0;0;0;1;0;10;0;0;0
6046;0;0;0;0;0;10;0;0;0
6047;0;1;0;0;0;10;0;0;0
6048;1;2;1;1;1;10;0;0;0
6049;0;2;0;1;1;10;0;0;0
6050;1;1;0;0;1;10;0;0;0
6051;1;1;1;0;1;10;0;1;0
6052;1;1;1;0;1;10;0;2;0
6053;0;2;0;0;0;10;0;3;0
6054;0;2;0;0;0;10;0;3;0
6055;0;2;1;0;0;10;0;3;0
6056;0;1;1;0;1;10;0;2;0
6057;1;2;1;1;1;10;0;2;0
6058;1;0;0;0;1;10;0;2;1
6059;0;0;1;0;1;10;1;2;0
6060;1;1;1;1;1;10;1;2;0
6061;1;2;1;0;1;10;1;3;0
6062;0;0;0;0;1;10;0;3;1
6063;0;2;1;0;1;10;0;3;0
6064;0;1;0;0;1;10;0;2;0
6065;0;1;1;1;1;10;0;1;0
6066;0;1;1;0;1;10;0;0;0
6067;0;1;0;0;0;10;0;0;0
6068;0;0;0;1;0;10;0;0;0
6069;0;1;0;1;0;10;0;0;0
6070;0;1;0;1;0;10;0;0;0
6071;0;1;1;1;0;10;0;0;0
6072;0;1;1;0;0;10;0;0;0
6073;0;0;0;0;0;10;0;0;0
6074;0;0;1;1;0;10;0;0;0
6075;0;1;1;1;0;10;0;0;0
6076;1;1;1;0;1;10;0;0;0
6077;0;1;0;1;1;10;0;0;0
6078;0;1;0;0;0;10;0;0;0
6079;0;0;0;0;0;10;0;0;0
6080;1;0;0;1;1;10;0;0;0
6081;1;1;1;1;1;10;1;0;0
6082;1;1;0;0;1;10;1;1;0
6083;0;1;1;1;1;10;1;1;0
6084;0;1;0;1;1;10;1;0;0
6085;0;0;1;1;1;10;0;0;0
6086;1;1;0;0;1;10;0;0;0
6087;0;1;0;0;1;10;0;0;0
6088;0;0;0;1;0;10;0;0;0
6089;0;1;1;1;0;10;0;0;0
6090;0;2;0;1;0;10;0;0;0
6091;0;2;0;1;0;10;0;0;0
6092;0;0;1;1;0;10;0;0;0
6093;0;2;1;1;0;10;0;0;0
6094;0;1;1;1;0;10;0;0;0
6095;0;1;1;1;0;10;0;0;0
6096;0;0;0;0;0;10;0;0;0
6097;0;0;1;1;0;10;0;0;0
6098;1;1;0;1;1;10;0;0;0
6099;0;0;0;1;1;10;0;0;0
6100;1;1;0;0;1;10;0;0;0
6101;1;1;1;1;1;10;0;0;1
6102;0;0;1;0;1;10;0;0;1
6103;0;0;1;1;1;10;0;0;0
6104;0;2;0;1;0;10;0;0;0
6105;0;2;1;0;0;10;0;0;0
6106;1;1;0;1;1;10;0;0;0
6107;1;1;0;1;1;10;0;1;0
6108;0;2;0;0;0;10;0;2;0
6109;1;0;0;0;1;10;0;2;0
6110;0;1;0;1;1;10;1;1;0
6111;0;0;1;0;1;10;0;1;0
6112;0;0;0;1;1;10;0;0;0
6113;0;0;0;1;0;10;0;0;0
6114;0;1;1;1;0;10;0;0;0
6115;0;0;0;0;0;10;0;0;0
6116;1;2;1;1;1;10;0;0;0
6117;1;1;1;1;1;10;0;0;1
6118;0;2;1;0;1;10;0;0;1
6119;1;2;0;1;1;10;0;0;1
6120;1;0;0;1;1;10;0;0;2
6121;0;0;1;0;1;10;1;0;1
6122;0;0;0;1;1;10;0;0;1
6123;0;2;1;0;1;10;0;0;0
6124;0;2;1;1;0;10;0;0;0
6125;0;2;0;0;0;10;0;0;0
6126;0;2;1;1;0;10;0;0;0
6127;1;1;1;0;1;10;0;0;0
6128;0;1;0;1;1;10;0;0;0
6129;1;1;0;1;1;10;0;0;0
6130;0;2;1;0;0;10;0;1;0
6131;1;0;1;0;1;10;0;1;0
6132;1;0;1;1;1;10;1;1;0
6133;1;1;0;1;1;10;2;1;0
6134;0;1;0;1;1;10;2;1;0
6135;0;2;1;0;0;10;2;1;0
6136;0;0;1;1;1;10;1;1;0
6137;1;2;1;0;1;10;1;1;0
6138;0;1;0;1;1;10;1;0;1
6139;1;1;1;0;1;10;1;0;1
6140;0;0;0;1;1;10;0;0;2
6141;1;1;0;1;1;10;0;0;2
6142;1;1;0;1;1;10;0;1;2
6143;0;0;1;0;1;10;0;0;3
6144;1;2;0;1;1;10;0;0;3
6145;1;2;0;1;1;10;0;0;4
6146;0;2;0;1;1;10;0;0;4
6147;1;0;0;1;1;10;0;0;4
6148;0;2;1;0;1;10;1;0;3
6149;1;2;1;0;1;10;1;0;3
6150;0;2;1;0;1;10;1;0;3
6151;0;0;1;0;1;10;0;0;3
6152;1;0;1;1;1;10;0;0;3
6153;0;0;0;1;1;10;0;0;3
6154;0;1;1;1;1;10;0;0;2
6155;1;0;0;1;1;10;0;0;2
6156;0;2;1;0;1;10;1;0;1
6157;1;0;0;1;1;10;1;0;1
6158;0;2;1;0;1;10;2;0;0
6159;0;1;0;0;0;10;2;0;0
6160;0;2;0;1;0;10;2;0;0
6161;0;1;1;1;0;10;2;0;0
6162;0;1;1;0;0;10;2;0;0
6163;0;2;0;1;0;10;2;0;0
6164;0;2;0;0;0;10;2;0;0
6165;1;2;1;1;1;10;2;0;0
6166;1;2;1;1;1;10;2;0;1
6167;0;2;1;1;1;10;2;0;1
6168;1;1;0;1;1;10;2;0;1
6169;0;0;0;0;1;10;1;1;1
6170;0;2;0;0;1;10;1;1;0
6171;1;2;0;1;1;10;1;1;0
6172;0;0;0;1;1;10;0;1;1
6173;0;2;1;1;1;10;0;1;0
6174;0;0;0;1;1;10;0;0;0
6175;0;2;0;0;0;10;0;0;0
6176;1;2;0;0;1;10;0;0;0
6177;0;2;1;0;1;10;0;0;0
6178;0;0;1;1;0;10;0;0;0
6179;0;2;0;1;0;10;0;0;0
6180;0;0;1;1;0;10;0;0;0
6181;0;2;0;1;0;10;0;0;0
6182;0;2;1;0;0;10;0;0;0
6183;0;0;0;0;0;10;0;0;0
6184;1;0;0;0;1;10;0;0;0
6185;0;0;1;1;1;10;0;0;0
6186;0;1;1;0;0;10;0;0;0
6187;0;1;0;0;0;10;0;0;0
6188;0;0;1;1;0;10;0;0;0
6189;0;1;1;1;0;10;0;0;0
6190;1;1;1;1;1;10;0;0;0
6191;0;1;1;1;1;10;0;0;0
6192;0;2;1;0;0;10;0;0;0
6193;1;2;1;1;1;10;0;0;0
6194;0;0;1;0;1;10;0;0;0
6195;0;1;0;0;0;10;0;0;0
6196;0;1;1;0;0;10;0;0;0
6197;0;2;1;0;0;10;0;0;0
6198;0;2;1;1;0;10;0;0;0
6199;0;2;1;0;0;10;0;0;0
6200;0;0;0;1;0;10;0;0;0
6201;1;2;1;1;1;10;0;0;0
6202;0;0;1;1;1;10;0;0;0
6203;0;1;1;1;0;10;0;0;0
6204;0;1;1;1;0;10;0;0;0
6205;1;2;1;0;1;10;0;0;0
6206;0;0;0;1;0;10;0;0;1
6207;0;1;0;0;0;10;0;0;1
6208;1;2;0;0;1;10;0;0;1
6209;0;2;1;0;1;10;0;0;1
6210;1;2;1;0;1;10;0;0;1
6211;1;0;0;0;1;10;0;0;2
6212;0;2;1;0;1;10;1;0;1
6213;1;0;0;0;1;10;1;0;1
6214;0;0;1;0;1;10;1;0;1
6215;1;1;0;0;1;10;1;0;1
6216;0;2;0;0;1;10;1;1;0
6217;0;2;0;1;0;10;1;1;0
6218;1;1;1;1;1;10;1;1;0
6219;0;1;1;0;1;10;1;1;0
6220;0;1;0;1;1;10;1;0;0
6221;1;1;1;0;1;10;1;0;0
6222;0;1;1;0;1;10;1;0;0
6223;1;1;0;0;1;10;1;0;0
6224;0;0;1;0;1;10;0;1;0
6225;0;2;0;1;0;10;0;1;0
6226;0;2;0;0;0;10;0;1;0
6227;0;2;1;0;0;10;0;1;0
6228;0;0;1;1;1;10;0;0;0
6229;0;1;1;1;0;10;0;0;0
6230;0;0;0;0;0;10;0;0;0
6231;0;1;0;1;0;10;0;0;0
6232;1;0;0;0;1;10;0;0;0
6233;0;1;1;0;1;10;0;0;0
6234;0;0;0;0;0;10;0;0;0
6235;0;2;0;0;0;10;0;0;0
6236;0;1;1;1;0;10;0;0;0
6237;1;1;0;0;1;10;0;0;0
6238;0;0;0;1;1;10;0;0;0
6239;0;1;1;0;0;10;0;0;0
6240;1;0;0;1;1;10;0;0;0
6241;1;1;0;0;1;10;1;0;0
6242;1;1;1;0;1;10;1;1;0
6243;0;0;1;1;1;10;0;2;0
6244;0;2;0;0;0;10;0;2;0
6245;0;0;1;1;1;10;0;1;0
6246;0;1;0;0;1;10;0;0;0
6247;0;1;1;1;0;10;0;0;0
6248;0;2;1;0;0;10;0;0;0
6249;1;2;0;1;1;10;0;0;0
6250;0;0;1;1;1;10;0;0;0
6251;0;1;0;0;0;10;0;0;0
6252;0;0;0;1;0;10;0;0;0
6253;0;1;0;1;0;10;0;0;0
6254;0;0;0;0;0;10;0;0;0
6255;0;0;0;0;0;10;0;0;0
6256;0;1;1;0;0;10;0;0;0
6257;0;0;0;1;0;10;0;0;0
6258;0;2;0;0;0;10;0;0;0
6259;0;0;1;0;0;10;0;0;0
6260;0;1;1;0;0;10;0;0;0
6261;0;2;0;1;0;10;0;0;0
6262;0;0;1;0;0;10;0;0;0
6263;1;2;0;1;1;10;0;0;0
6264;1;2;1;1;1;10;0;0;1
6265;1;0;0;1;1;10;0;0;2
6266;0;0;1;1;1;10;0;0;2
6267;0;1;0;1;1;10;0;0;1
6268;1;0;1;0;1;10;0;0;1
6269;0;0;0;1;1;10;0;0;1
6270;0;1;1;1;1;10;0;0;0
6271;1;1;1;1;1;10;0;0;0
6272;0;0;1;1;1;10;0;0;0
6273;0;1;0;1;0;10;0;0;0
6274;0;1;0;1;0;10;0;0;0
6275;0;1;1;0;0;10;0;0;0
6276;0;2;0;1;0;10;0;0;0
6277;1;0;1;0;1;10;0;0;0
6278;1;2;0;0;1;10;1;0;0
6279;0;2;1;0;1;10;1;0;0
6280;0;2;1;1;0;10;1;0;0
6281;0;0;0;0;1;10;0;0;0
6282;1;1;0;1;1;10;0;0;0
6283;0;1;0;1;1;10;0;0;0
6284;0;2;0;1;0;10;0;0;0
6285;1;0;1;0;1;10;0;0;0
6286;1;2;0;1;1;10;1;0;0
6287;0;0;0;1;1;10;0;0;1
6288;0;0;0;0;1;10;0;0;0
6289;0;2;1;1;0;10;0;0;0
6290;1;0;1;0;1;10;0;0;0
6291;0;1;0;1;0;10;1;0;0
6292;0;0;0;1;1;10;0;0;0
6293;0;1;1;1;0;10;0;0;0
6294;1;0;0;0;1;10;0;0;0
6295;0;0;0;0;1;10;0;0;0
6296;0;1;1;0;0;10;0;0;0
6297;0;2;1;1;0;10;0;0;0
6298;0;0;1;1;0;10;0;0;0
6299;0;1;1;0;0;10;0;0;0
6300;0;1;0;1;0;10;0;0;0
6301;0;0;0;0;0;10;0;0;0
6302;1;2;0;0;1;10;0;0;0
6303;0;0;1;1;1;10;0;0;0
6304;0;0;0;1;0;10;0;0;0
6305;0;2;1;0;0;10;0;0;0
